user_id,address,vol,last_ts
66222,0x97cbc796B16eAf8D3269c350cD44Fe91f9313329,119.092703,1772360651738
66173,0x776Eca8CaCA44FE59Ce5CC7B62034b8b4F6C4225,118.146999,1772707917689
66839,0x4ac058ec6AEf5446Cf3Ae5246f10D29ae67D59de,116.44557300000001,1772308643113
63979,0xD8CbCdCFb0614FaDC2B7a5dEcD79766F16Dd2d6d,116.406259,1772183502496
70701,0x2Fb28E3F113756Bc007F3DA44ccd139BF9451923,116.13001399999999,1772426348102
62433,0x6D4bd7078f0A3Fc89d451c2FE5987b3Eb5e5f7E2,116.063581,1772146432323
62925,0xBCe8cf39E9AdFf4A7c65B04aCfcb12a64d7c1f80,114.88571999999999,1772130800812
61471,0x6067fA1334FA53a1d0A356CB6d57C9a586e4b5F2,114.32329199999998,1772075222343
61184,0xc16309798041E5cb6B01e8fe11454bB24CCCdA0D,113.768765,1772085648677
70135,0xa85Aec21392ed941724AAFb1acd4F083805630E5,113.746343,1772407133299
64626,0x53f376fc4F2fB0f9BF4CB34854ef66Cb6eC33EBA,113.417461,1772260929303
61806,0x564240d6d84240d94e3947d7846B4C8559994C0C,112.945318,1772089139718
70718,0xF2f869721F471099293a0bd028c645066dA5a544,112.72109,1772429053940
69484,0xad90B5d25Ce3Df554b5981144C66D54C669f65Db,111.65199399999999,1772374367417
